label,text
기관지 천식,"요즘 너무 피곤하고 기운이 하나도 없어요. 그리고 기침도 많이 나고 숨쉬기도 힘들어요. 열도 많이 나고, 기침할 때 가래도 많이 나와요."
기관지 천식,기침이 계속 멈추질 않고 너무 피곤해요. 가래도 진하게 나오고 열도 꽤 높아요.
기관지 천식,계속 기침이 나고 너무 피곤해요. 열도 엄청 높고 숨 쉬는 것도 힘들어요. 기침할 때 가래도 많이 나와요.
기관지 천식,"요즘 너무 피곤하고 마른기침이 나고 숨 쉬는 것도 좀 힘들어요. 열도 많이 나고, 두껍고 끈적한 가래도 많이 나와요."
기관지 천식,저 정말 피곤하고 힘이 없어요. 기침도 심하게 나고요. 열도 많이 나고 숨쉬기가 좀 가빠졌어요. 기침할 때 침도 많이 나와요.
기관지 천식,"요즘 너무 졸리고, 기침이 계속 멈추질 않아요. 숨쉬기도 좀 힘들고, 가래가 많이 나오는데 끈적끈적해요. 열도 많이 나고요."
기관지 천식,"선생님, 며칠 전부터 열이 많이 나고 침도 끈적끈적해졌어요. 마른기침도 나고 몸도 좀 힘이 없어요."
기관지 천식,"며칠째 기침이 계속되고, 몸이 정말 약하고 피곤해요. 열도 많이 나고, 숨쉬기가 힘들어요. 기침할 때 가래도 많이 나와요."
기관지 천식,"엄마, 아빠, 요즘 너무 피곤하고 힘이 없어요. 그리고 기침이 계속 나고 잘 낫질 않아요. 숨 쉬기도 힘들고 열도 많이 나요. 기침할 때 가래도 많이 나와요."
기관지 천식,"안녕하세요, 요즘 너무 피곤하고 기침이 계속돼요. 숨 쉬는 것도 좀 가쁘고 열도 많이 나요. 그리고 가래가 되게 진하고 끈적끈적해요."
기관지 천식,요즘 몸이 좀 많이 약해지고 피곤해졌어요. 그리고 기침도 계속 나고 잘 안 멈춰요. 열도 많이 나고 숨 쉬는 게 힘들어요. 기침할 때 가래도 많이 나오고요.
기관지 천식,요즘 너무 기운이 없고 몸이 축 처지는 느낌이에요. 그리고 기침이 계속 나고 잘 낫질 않아요. 열도 너무 많이 나고 숨 쉬는 것도 힘들어요. 기침할 때 가래도 많이 나와요.
기관지 천식,"요즘 너무 피곤하고 기운이 없어요. 그리고 기침이 계속 나서 잘 안 멈추네요. 숨쉬기도 좀 가빠졌고, 열도 많이 나고 있어요. 기침할 때마다 끈적끈적한 가래가 많이 나와요."
기관지 천식,요즘 너무 피곤하고 기침이 계속 나요. 숨 쉬기도 힘들고 열도 많이 나요. 기침할 때 가래도 많이 나오고요.
기관지 천식,"요즘 피로가 심하고 기침이 계속 나와서 숨쉬기가 힘들어요. 열도 많이 나고, 끈적끈적한 가래도 많이 나와요."
기관지 천식,기침이 계속 나고 숨 쉬기가 힘들어요. 열도 많이 나고 몸이 너무 약하고 피곤해요. 기침할 때 가래도 많이 나와요.
기관지 천식,"열이 많이 나고, 기침이 계속되고 숨쉬기가 좀 힘들어요. 가래도 많이 나오고, 몸이 너무 피곤하고 힘이 없어요."
기관지 천식,숨 쉬는 게 좀 힘들고 기침도 계속 나고 너무 피곤해요. 가래가 많이 나오고 열도 너무 높아요. 이 모든 걸 겪으니까 진짜 지치고 힘드네요.
기관지 천식,"요 며칠째 기침이 계속되고 숨 쉬기도 힘들어요. 열도 너무 높고, 몸이 너무 약하고 피곤해요. 기침할 때 가래도 많이 나오고, 이런 증상들 때문에 너무 힘들어요. 이 모든 게 너무 답답해요."
기관지 천식,며칠째 기침이 계속되고 숨쉬기도 힘들어요. 너무 힘들고 지쳐서 열도 엄청 높아요. 이런 증상들 때문에 너무 힘들고 가래도 많이 나와요. 점점 짜증이 나네요.
기관지 천식,"숨 쉬는 게 힘들고 기침도 계속 나고 피곤해요. 열도 너무 높고, 끈적끈적한 가래도 많이 나와요. 이 모든 걸 겪는 게 너무 힘들고, 완전히 지치고 기운이 하나도 없어요."
기관지 천식,"숨쉬기가 좀 힘들고, 기침이 계속 나오고 너무 피곤해요. 가래가 많이 나오고 열도 아주 높아요. 이 모든 걸 겪느라 정말 지치고 힘드네요."
기관지 천식,"요즘 너무 아픈 것 같아요. 기침이 계속 나오고 숨 쉬기도 힘들고, 열도 너무 많이 나요. 게다가 너무 피곤하고 기침할 때 가래도 많이 나와요. 이런 증상들이 너무 많아서 감당하기 힘들어요."
기관지 천식,"요즘 몸이 너무 안 좋아요. 열도 엄청 나고, 기침도 계속 나고 숨 쉬는 것도 힘들어요. 가래도 많이 나오고 너무 지치네요. 이런 증상들 때문에 너무 힘들어요."
기관지 천식,열이 나고 기침이 계속 멈추질 않아요. 숨쉬기도 좀 힘들고요. 게다가 끈적끈적한 가래가 많이 나오고 몸이 너무 지치고 힘이 없어요.
기관지 천식,"안녕하세요, 제가 요즘 마른기침이 나고 숨쉬기가 좀 힘들어요. 열도 많이 나고 가래도 많이 생기고요. 몸이 너무 약하고 피곤해요."
기관지 천식,요즘 마른기침도 나고 숨쉬기도 좀 힘들고 열도 많이 나고 가래도 많이 나와요. 그리고 몸이 너무 약하고 피곤해요.
기관지 천식,"요즘 건강이 좀 안 좋아서요. 마른기침도 나고, 숨 쉬기도 힘들고, 열도 많이 나고, 가래도 많이 생겨요. 몸도 너무 힘들고 피곤해요."
기관지 천식,일주일째 계속 몸이 안 좋아요. 마른기침이 나고 숨쉬기도 힘들고 하루 종일 기운이 없어요.
기관지 천식,"닥터, 며칠 전부터 숨을 제대로 못 쉬겠고, 고열 때문에 침대에 누워 있어요. 그리고 가래도 많이 나와요. 어떤 약을 먹어야 할지 추천해 주세요."
기관지 천식,"숨이 차고 기침이 계속 나고 열도 많이 나요. 끈적끈적한 가래도 많이 나오고, 너무 지치고 힘들어요. 이 모든 걸 감당하기가 너무 힘드네요."
기관지 천식,"저 너무 기운 없고 지쳤어요, 열도 너무 심하게 나고요. 이런 증상들 관리하기가 너무 힘들어요. 게다가 가래도 많이 나와요. 요즘엔 모든 게 짜증나요."
기관지 천식,"솔직히 말하자면, 요즘 숨이 좀 차고 기침도 계속 나고 열도 많이 나요. 가래도 끈적하게 많이 나오고, 몸이 너무 지치고 힘들어요. 이 모든 게 좀 버겁고, 지금 상태가 많이 안 좋아요."
기관지 천식,"솔직히 말하면, 열이 많이 나고 기침이 계속되고 숨쉬기가 좀 힘들어요. 게다가 끈적끈적한 가래도 많이 나오고, 몸이 너무 지치고 힘들어요."
기관지 천식,"요즘 계속 기침이 나고 숨쉬기도 힘들고 피곤해서 너무 힘들어요. 열도 많이 나고, 두꺼운 가래가 많이 나와요. 이 모든 게 너무 지치고 힘들어서 지금 몸 상태가 정말 안 좋아요."
기관지 천식,요즘 기침이 계속 나오고 숨쉬기도 좀 힘들어요. 피곤함도 심하고요. 가래가 진하고 끈적끈적한 게 많이 나오고 열도 많이 나요. 이 모든 게 너무 지치고 힘들게 하네요. 지금 몸 상태가 정말 안 좋은 것 같아요.
기관지 천식,기침이 심하게 나고 숨쉬기도 좀 힘들고 졸음도 많이 와요. 가래가 많이 나오는데 되게 끈적끈적하고 열도 많이 나요. 이 모든 게 너무 지치고 힘들어서 지금 상태가 정말 안 좋아요.
기관지 천식,"계속되는 기침이랑 숨쉬기 힘든 게 너무 힘들어요. 피곤해서 지치기도 하고요. 가래가 많이 나오는데, 끈적끈적하고 진해요. 열도 많이 나고요. 요즘 너무 아파서 정말 힘들어요."
기관지 천식,기침이 계속 나오고 숨쉬기도 힘들고 너무 피곤해서 힘들어요. 열도 많이 나고 기침할 때 끈적끈적한 가래도 많이 나와요. 모든 게 너무 지치고 힘들어서 지금 몸 상태가 정말 안 좋아요.
기관지 천식,"열이 너무 심하게 나고, 몸이 너무 약하고 피곤해요. 가래도 많이 나와서 기침도 자주 하고요. 이 모든 증상을 관리하는 게 정말 힘들어요. 모든 게 너무 짜증나요."
기관지 천식,"의사 선생님, 열이 너무 높아서 며칠째 코랑 입으로 숨을 잘 못 쉬겠고 너무 피곤해요. 저한테 맞는 약 좀 추천해 주세요."
기관지 천식,"안녕하세요, 요즘 마른기침이 나고 숨쉬기가 힘들어요. 열도 많이 나고 가래도 많이 생기네요. 몸이 많이 약해지고 피곤해요."
기관지 천식,"며칠째 계속 기침이 멈추질 않고, 호흡도 좀 힘들어요. 열도 너무 높고, 몸이 너무 약해져서 기운이 하나도 없어요. 이런 증상들 때문에 정말 힘들어요."
기관지 천식,졸린 것뿐만 아니라 기침이 계속돼서 숨쉬기도 힘들어요. 끈적끈적한 가래가 많이 나오고 열도 많이 나요.
기관지 천식,"숨쉬기가 힘들고 기침이 계속 나와요. 너무 지치고 기운이 없어요. 열도 많이 나고, 끈적끈적한 가래도 많이 나와요. 모든 걸 감당하려니 정말 너무 지치고 힘드네요."
기관지 천식,숨 쉬기가 힘들고 기침이 오래됐어요. 그리고 몸이 너무 피곤해요. 가래가 진하고 끈적끈적한데 많이 나오고 열도 많이 나요. 이 모든 걸 겪다 보니 몸이 너무 지치고 힘들어요.
기관지 천식,"안녕하세요, 엄마 아빠. 요즘 너무 피곤하고 기침이 계속 나서 힘들어요. 열도 많이 나고 숨쉬기도 좀 가빠졌어요. 게다가 가래도 많이 나오고 있어요."
기관지 천식,"요즘 너무 피곤하고 기침이 계속 나서 숨쉬기가 힘들어요. 열도 많이 나고, 두껍고 끈적한 가래도 많이 나와요."
기관지 천식,"의사 선생님, 열이 너무 높아서 며칠 동안 코나 입으로 숨을 잘 못 쉬겠고 너무 피곤해요. 가끔 가래도 나와요. 어떤 약을 먹어야 할지 추천해 주세요."
기관지 천식,기침이 계속 마르고 숨쉬기가 좀 힘들고 몸도 계속 축 처지는 게 일주일째예요.
고혈압,"머리가 아프고 가슴도 아프고, 어지러워서 균형 잡기가 힘들어요. 그리고 집중도 잘 안 되는 것 같아요."
고혈압,"두통이랑 가슴 통증, 불안정함, 균형 문제도 있는데, 어지러움도 느껴져요. 그리고 집중하는 데도 문제가 있는 것 같아요."
고혈압,"머리도 아프고 가슴도 아프고, 몸이 좀 불안정하고 균형 잡기도 힘들어요. 그리고 몸이 좀 안 좋은 것 같아요. 집중하는 것도 잘 안 되는 것 같아요."
고혈압,"머리 아픈 거 말고도 가슴 통증이랑 몸이 불안정하고 균형 잡기 힘든 것도 있어요. 이미 몸이 좀 안 좋았는데, 집중도 잘 안 되는 것 같아요."
고혈압,"요즘 균형 잡기가 힘들고, 머리도 아프고, 가슴도 아프고, 어지러워요. 집중하고 주의력을 유지하는 것도 어려워요."
고혈압,머리가 아프고 가슴도 아프고 어지러워서 균형 잡기가 힘들어요. 집중도 잘 안 되고 정신을 모으기가 어려워요.
고혈압,"걸을 때 문제가 있고, 두통도 있고, 가슴 통증이랑 어지러움도 느껴져요. 집중하는 것도 힘들어요."
고혈압,"요즘 균형 잡기가 힘들고, 두통도 있고, 가슴 통증이랑 어지러움도 느껴져요. 그리고 집중하고 주의력을 유지하는 것도 잘 안 돼요."
고혈압,"요즘 몸이 좀 이상한데, 자꾸 머리가 아프고 가슴도 아프고 어지러워요. 그리고 집중도 잘 안 되고 정신이 잘 안 맑아요."
고혈압,"머리가 아프고 가슴도 아프고, 어지럽고 균형 잡기도 힘들고, 집중도 잘 안 돼요."
고혈압,"머리가 아프고, 가슴도 좀 아프고, 어지럽고, 균형 잡기가 힘들고, 집중도 잘 안 돼요."
고혈압,"머리도 아프고 가슴도 아프고, 어지럽고 균형 잡기도 힘들고, 집중도 잘 안 돼요."
고혈압,"머리가 아프고, 가슴이 답답하고, 어지럽고, 균형 잡기가 힘들고, 집중도 잘 안 되는 증상들이 있어요."
고혈압,"두통이랑 가슴 통증이 있는 데다가, 어지럽고 균형 잡기도 힘들었어요. 게다가 집중하기도 어려운 것 같아요."
고혈압,"요즘 균형 잡기가 힘들고, 머리도 아프고, 가슴도 아프고, 어지러워요. 그리고 집중하는 것도 잘 안 되는 것 같아요."
고혈압,"요즘 균형 잡기가 힘들고, 두통이랑 가슴 통증도 있어요. 어지러움도 느껴지고, 집중하기도 어렵더라고요."
고혈압,"요즘 균형 잡기가 힘들고 가슴도 아프고 두통도 자주 와요. 그리고 여기저기 몸이 쑤시고, 집중도 잘 안 돼요."
고혈압,"가슴이 아프고 어지러운데, 이마 쪽에 계속 누르는 듯한 두통도 있어요."
고혈압,어지럽고 걸을 때 불안정한 느낌이 들어요. 그리고 집중력이 떨어진 것도 느껴져요.
고혈압,"요즘 어지럽고 몸이 떨리기도 해요. 그리고 집중력도 떨어지고, 주의가 잘 안 가요."
고혈압,"어지럽고 불안한 느낌이 계속 들고, 집중이 잘 안 되고 주의가 산만해지는 것 같아요."
고혈압,"가슴이 너무 아프고, 머리도 계속 아파서 안 가시고, 어지럽고 좀 비틀거리는 느낌이 들어요."
고혈압,"가슴에 심한 통증이 있고, 머리도 계속 아파서 사라지질 않아요. 그리고 어지럽고 균형 잡기가 힘들어요."
고혈압,"가슴 통증이랑 어지러움증이 있고, 머리가 띠처럼 조이는 두통도 있어서 많이 힘들어요."
고혈압,"머리가 꽉 조이는 것처럼 아프고, 가슴도 아프고 어지러워요."
고혈압,어지럽고 방향 감각이 없어서 균형 잡기가 힘들어요. 그리고 두통도 계속되고 있어요.
고혈압,요즘 정신이 좀 혼란스럽고 어지러워요. 균형 잡기도 힘들고요. 게다가 두통도 계속 있어요.
고혈압,어지럽고 머리가 띵하면서 균형 잡기가 힘들어요. 게다가 집중도 잘 안 되고 정신이 흐릿해진 것 같아요.
고혈압,어지럽고 머리가 띵한 것뿐만 아니라 균형 잡기도 힘들어요. 집중하고 주의력을 유지하는 것도 잘 안 되는 것 같아요.
고혈압,"관자놀이 쪽에 찌르는 듯한 두통이 있고, 가슴 통증이랑 어지럼증도 같이 있어요."
고혈압,"가슴 통증이랑 어지러움도 있는데, 이마 쪽에 날카롭게 아픈 두통이 있어요."
고혈압,"하루 종일 괜찮았는데, 산책하다가 갑자기 머리가 아프고 가슴이 아프면서 어지러워졌어요. 그 이후로 집중하기가 힘들어요."
고혈압,산책하다가 갑자기 머리도 아프고 가슴도 아프고 어지럽기 시작했어요. 하루 종일 괜찮았는데 갑자기 이렇게 되니까 당황스럽네요. 그 이후로는 집중하기도 힘들고 정신이 잘 안 모아져요.
고혈압,오늘 아침에 일어났더니 머리가 아프고 가슴도 좀 아프더라고요. 하루가 지나면서 어지럽고 걸을 때도 좀 비틀거리는 것 같아요.
고혈압,"오늘 아침에 머리도 아프고 가슴도 좀 아팠는데, 시간이 지나면서 점점 다리에 힘이 없고 좀 불안정한 느낌이 들기 시작했어요."
고혈압,"며칠 전부터 두통이랑 가슴 통증이 있었는데, 오늘은 어지럼증이랑 균형을 못 잡겠는 게 훨씬 심해졌어요."
고혈압,"며칠 전부터 머리도 아프고 가슴도 아팠는데, 오늘은 어지럽고 균형 잡기가 훨씬 더 힘들어졌어요."
고혈압,일하고 있는데 갑자기 머리가 아프고 가슴도 아프고 어지러워지기 시작했어요. 그 이후로는 일에 집중하기가 너무 힘들어요.
고혈압,"처음에 두통이랑 가슴 통증, 어지러움을 느꼈을 때 직장에 있었어요. 그 이후로는 일에 집중하고 몰두하는 게 힘들어졌어요."
고혈압,운동 중이었는데 갑자기 머리가 아프고 가슴도 아프고 어지러워졌어요. 그 이후로 균형 잡기가 힘들어요.
고혈압,운동하다가 갑자기 머리가 아프고 가슴이 아프면서 어지러워졌어요. 그 이후로는 균형 잡기가 힘들어요.
고혈압,"하루 종일 괜찮았는데, 퇴근길에 갑자기 두통이랑 가슴 통증, 어지러움이 생겼어요. 그 이후로 도로에 집중하기가 힘들어요."
고혈압,"하루 종일 괜찮았는데, 퇴근하고 집에 운전해서 오는 길에 갑자기 두통이랑 가슴 답답함, 어지러움이 생겼어요. 그 이후로 운전할 때 집중하기가 힘들어요."
고혈압,"쇼핑하러 나갔다가 갑자기 두통이랑 가슴 통증, 어지러움이 느껴지기 시작했어요. 그 이후로는 집중도 잘 안 되고 일에 신경 쓰기가 힘드네요."
고혈압,"처음에 두통이랑 가슴 통증, 어지러움을 느꼈을 때는 쇼핑 중이었어요. 그 이후로는 일에 집중하기가 힘들어졌어요."
고혈압,"오늘 아침에는 괜찮게 일어났는데, 시간이 지나면서 두통이 생기고 가슴도 아프고 어지러움까지 느껴졌어요. 그 이후로는 일에 집중하기가 정말 힘들어요."
고혈압,"오늘 아침에 일어났을 땐 괜찮았는데, 시간이 지나면서 머리가 아프고 속이 메스껍고 어지러워지기 시작했어요. 그 이후로는 일에 집중하고 신경 쓰는 게 힘들어졌어요."
고혈압,회의 중간에 갑자기 두통이랑 가슴 통증이랑 어지러움이 생겼어요. 그 뒤로는 회의 내용에 집중하기가 힘들더라고요.
고혈압,회의 중간에 갑자기 두통이랑 가슴 통증이랑 어지러움이 생겼어요. 그 이후로는 주제에 집중하고 몰두하는 게 힘들어요.
고혈압,"하루 종일 괜찮았는데, 갑자기 조깅하던 중에 두통이랑 가슴 통증이 생기고 어지러워졌어요. 그 이후로 균형 잡기가 힘들어요."
편두통,밥 먹고 나면 속이 쓰리고 소화가 잘 안 돼요. 그리고 자주 두통이 있고 시야가 흐릿해지는 것 같아요.
편두통,머리가 자주 아프고 시야가 흐릿해지는 것 같아요. 그리고 식사 후에 속이 쓰리고 소화가 잘 안 되는 느낌도 있어요.
편두통,요즘 시야가 흐릿하고 왜곡돼 보이는 것 같아요. 시각적으로 이상한 증상들이 자꾸 나타나요.
편두통,"요즘 시야가 흐릿하고 왜곡돼 보이는 것 같고, 눈에 문제가 있는 것 같아요."
편두통,"요즘 시야가 흐릿하고, 뭔가 왜곡돼 보이고, 눈이 잘 안 보여요."
편두통,밥을 먹어도 계속 배가 고프고 목이 뻣뻣해요.
편두통,"요즘 시야가 좀 이상하고, 뭔가 왜곡돼 보이기도 하고, 시력에 문제가 있는 것 같아요."
편두통,"요즘 자꾸 짜증도 나고 우울한 기분이 드는데, 시력도 좀 변한 것 같아요."
편두통,요즘 기분이 우울하고 짜증이 많이 나요. 그리고 시력에도 변화가 있는 것 같아요.
편두통,"요즘 짜증도 많이 나고 우울한 기분이 드는데, 시력도 좀 달라진 것 같아요."
편두통,"계속 두통이랑 시야가 흐릿해지는 증상이 있는데, 거기에다가 속이 쓰리고 소화도 잘 안 돼요."
편두통,요즘 속이 자꾸 쓰리고 소화가 잘 안 돼요. 게다가 두통도 자주 오고 시야도 좀 흐릿해진 것 같아요.
편두통,"요즘 계속 배가 고프고 목도 아프고, 시력에도 문제가 있는 것 같아요."
편두통,"목이 뻣뻣하고 눈에 문제가 있는 것 말고도, 요즘 계속 배가 고파요."
편두통,"제가 요즘 속이 쓰리고 소화도 잘 안 되고, 두통도 자주 오고, 시야가 흐릿하고 왜곡돼 보일 때가 있어요. 그리고 너무 배가 고프고 목도 뻣뻣하고, 우울하고 짜증도 많이 나고, 시야가 이상하게 느껴져요."
편두통,"식욕이 너무 왕성한 것 같고, 목도 뻣뻣하고, 우울하고, 조급해지고, 시야도 좀 이상해요. 게다가 소화도 잘 안 되고, 두통도 있고, 시야가 흐릿하고, 속이 쓰려요."
편두통,"식욕이 너무 왕성한 것 말고도, 목이 뻣뻣하고 우울하고 조급해지고 시력도 이상해요. 게다가 소화도 잘 안 되고 두통이랑 시야가 흐릿해지는 것도 있고, 배도 안 좋아요."
편두통,"속이 자주 쓰리고 소화도 잘 안 돼요. 두통도 자주 오고 시력도 좀 나빠진 것 같아요. 그리고 너무 자주 배가 고프고 목도 아프고, 우울하고 짜증도 많이 나요. 시야도 좀 흐릿해요."
편두통,"요즘 식욕이 늘고 목도 아프고 우울하고 짜증도 잘 나고 시야도 좀 이상해요. 게다가 속쓰림이랑 소화불량도 있고, 두통도 자주 오고 시야가 흐릿해지는 것 같아요."
편두통,"요즘 식욕이 늘고 목도 아프고, 불안하고 짜증도 나고, 시야도 좀 흐릿해졌어요. 게다가 속이 쓰리고 소화도 잘 안 되고, 두통도 자주 생기고 시력도 안 좋아진 것 같아요."
편두통,"요즘 소화가 잘 안 되고 속이 쓰려요. 그리고 두통도 자주 오고, 시야가 흐릿해지는 것 같아요. 자꾸 배가 고프고 목도 뻣뻣해요. 우울하고 짜증도 많이 나고, 시야가 이상하게 보일 때가 있어요."
편두통,"""계속 두통이랑 시야가 흐릿한 게 반복되고 있는데, 식욕도 늘고 목도 뻣뻣하고 우울하고 짜증도 나고 시력 문제도 있어요. 게다가 소화불량이랑 속쓰림 같은 위장 문제도 생겼어요."""
편두통,"자주 두통이랑 시야가 흐려지는 것뿐만 아니라 식욕도 늘고, 목도 뻣뻣하고, 불안하고 짜증도 잘 나고, 시력에도 문제가 있어요. 그리고 소화불량이랑 속쓰림 같은 위장 문제도 생겼어요."
편두통,"요즘 속쓰림이랑 소화불량 때문에 너무 힘들고, 두통도 자주 와요. 시야가 흐릿하고 왜곡돼 보이기도 하고, 너무 자주 배가 고프고 목도 아파요. 우울감이랑 짜증도 많이 나고, 시각적인 이상도 좀 있는 것 같아요."
편두통,"두통이랑 소화불량, 속쓰림, 식욕이 너무 왕성하고, 목도 아프고, 우울하고, 조급해지고, 시야도 흐릿하고 왜곡돼 보이는 증상이 있어요."
편두통,"두통이랑 소화 불량, 속 쓰림, 식욕이 너무 왕성하고, 목도 아프고, 우울하고, 조급한 느낌이 들어요. 그리고 시야가 흐릿하고 왜곡돼 보이는 증상도 있어요."
편두통,소화가 잘 안 되고 속이 쓰린데다가 두통도 자주 오고 시력도 좀 나빠졌어요. 그리고 자꾸 배가 고프고 목도 뻣뻣하고 우울하고 짜증도 많이 나고 눈앞이 좀 흐릿해요.
편두통,"속이 쓰리고 소화가 잘 안 되는 게 문제인데, 두통도 자주 오고 시야가 흐릿해요. 그리고 식욕도 늘고 목도 뻣뻣하고, 기분이 우울하고 조급해지기도 하고, 시야가 방해받는 느낌이에요."
편두통,"요즘 속쓰림이랑 소화불량이 자주 있고, 두통도 자주 와요. 시야가 좀 흐릿해지고, 식욕이 너무 왕성해졌어요. 목도 아프고, 우울하고 짜증도 많이 나고, 시각적으로 뭔가 이상한 것 같아요."
편두통,"시력이 흐릿해지고, 식욕이 너무 많아지고, 목도 아프고, 우울하고 짜증도 많이 나고, 두통도 자주 있어요. 게다가 속이 쓰리고 소화도 잘 안 돼요."
편두통,"시력이 흐릿해지고, 식욕이 너무 많아졌어요. 목도 아프고, 불안하고 예민해졌어요. 두통도 자주 오고요. 게다가 속이 쓰리고 소화도 잘 안 돼요."
편두통,"요즘 속이 쓰리고 소화도 잘 안 되고, 두통도 자주 와요. 그리고 시야가 흐릿하고 왜곡돼 보이기도 하고, 너무 자주 배가 고프고 목도 뻣뻣해요. 기분도 우울하고 짜증도 많이 나고, 시각적으로 이상한 게 보이기도 해요."
편두통,"속이 쓰리고 소화도 잘 안 되고, 두통도 자주 와요. 시야가 흐릿하고 왜곡돼 보이기도 하고, 식욕도 늘었어요. 목도 뻣뻣하고 우울하고 짜증도 많이 나요. 시각적인 왜곡도 계속 신경 쓰여요."
편두통,"소화 문제로 고생하고 있어요. 속쓰림이랑 소화불량이 자주 생기고, 두통도 자주 와요. 시력도 좀 안 좋고, 너무 자주 배가 고프고, 목도 아프고, 우울하고 짜증도 많이 나요. 시야가 흐릿할 때도 있어요."
편두통,"요즘 두통이 자주 오고, 시야가 흐릿해지고, 식욕이 너무 왕성해졌어요. 목도 아프고, 기분이 우울하고 짜증도 많이 나요. 소화도 잘 안 되고, 속쓰림 같은 소화 문제도 있어요."
편두통,"자주 두통이 오고, 시야가 흐릿해지고, 식욕이 너무 왕성해요. 목도 아프고, 불안하고 짜증도 많이 나요. 소화도 잘 안 되고, 속쓰림도 있어요."
편두통,"속이 쓰리고 소화가 잘 안 되는데 두통도 있어요. 시야가 흐릿하고 왜곡돼 보이기도 하고, 너무 자주 배가 고프고 목도 뻣뻣해요. 우울하고 짜증도 많이 나고, 시각적으로 이상한 것도 느껴져요."
편두통,"입맛이 너무 좋은 것 말고도, 목이 뻣뻣하고, 두통도 있고, 소화도 잘 안 되고, 속이 쓰려요. 그리고 요즘 자꾸 우울하고, 조급해지고, 시야도 좀 이상해요."
편두통,"입맛이 너무 좋은 것 말고도, 목이 뻣뻣하고 두통도 있고 소화도 잘 안 되고 속이 쓰려요. 게다가 요즘 기분도 우울하고 조급해지고 시야도 좀 이상해요."
편두통,"속이 자주 쓰리고 소화도 잘 안 되고 두통도 자주 있어요. 시야가 좀 흐릿하고, 너무 자주 배가 고프고, 목도 아프고, 우울하고 짜증도 많이 나요. 시각적으로 뭔가 이상한 것도 느껴져요."
편두통,"시력이 안 좋아진 것 외에도, 식욕이 늘고, 목이 아프고, 우울하고, 조급해지고, 두통도 자주 생겨요. 게다가 속쓰림, 역류성 식도염, 소화불량도 겪고 있어요."
편두통,"시력이 안 좋아진 것뿐만 아니라, 요즘 식욕도 너무 왕성하고 목도 아프고 우울하고 조급해지고 두통도 계속 있어요. 게다가 속쓰림, 역류성 식도염, 소화불량까지 겪고 있어요."
편두통,"요즘 속이 쓰리고 소화도 잘 안 되고, 두통도 자주 오고 시야가 흐릿하고 왜곡되기도 해요. 그리고 너무 배가 고프고 목도 뻣뻣하고, 우울하고 짜증도 많이 나고 시각적으로 문제가 생기는 것 같아요. 이런 증상들이 일상생활에 영향을 주고 불편함을 느끼게 해요."
편두통,"입맛이 너무 좋은 것 말고도, 목이 뻣뻣하고, 우울하고, 조급해지고, 시야도 좀 이상해요. 소화도 잘 안 되고, 두통도 있고, 시야가 흐릿하고, 속이 쓰려요. 이런 증상들이 저를 괴롭히고 일상생활에 지장을 주고 있어요."
편두통,"식욕이 너무 왕성한 것뿐만 아니라, 목이 뻣뻣하고 우울하고 짜증이 많이 나고 시력에도 문제가 있어요. 소화도 잘 안 되고 두통도 있고, 시야가 흐릿해지고 속쓰림도 있어요. 이런 증상들이 저를 괴롭히고 일상생활에도 지장을 주고 있어요."
편두통,"요즘 속쓰림이랑 소화불량이 심하고, 자주 두통도 있어요. 시력도 좀 안 좋아지고, 너무 자주 배고프고, 목도 아프고, 우울하고 짜증도 많이 나요. 눈앞이 뿌옇게 보일 때도 있어요. 이런 증상들 때문에 너무 힘들고 일상생활하기가 너무 어려워요."
